7603,HAMPSHIRE,51.273,-1.15006
7644,HAMPSHIRE,51.1382,-1.57759
7654,HAMPSHIRE,50.9922,-1.4901
862,HAMPSHIRE,51.2385,-0.94346
6366,HAMPSHIRE,51.0911,-0.91221
7804,HAMPSHIRE,51.2202,-1.66911
7622,HAMPSHIRE,51.2767,-1.45279
7625,HAMPSHIRE,51.193,-1.39596
7542,HAMPSHIRE,50.862,-1.29587
7683,HAMPSHIRE,50.8235,-1.55897
7569,HAMPSHIRE,51.1754,-1.13073
7382,HAMPSHIRE,50.996,-0.99481
7556,HAMPSHIRE,51.0593,-1.07135
7637,HAMPSHIRE,51.1702,-1.47504
858,HAMPSHIRE,50.8075,-1.20942
7589,HAMPSHIRE,50.9617,-1.33689
